id	name	description	synonyms
HP:0004363	Abnormal circulating calcium concentration	Any deviation from the normal concentration of calcium in the blood circulation.	["HP:0040077","Abnormal blood calcium concentration","Abnormal blood calcium levels","Abnormal circulating Ca concentration","Abnormal circulating Ca2+ concentration"]
HP:0031204	Bacterial cell casts	A type of urinary cast that contain bacteria. Bacterial casts can be difficult to identify and can be distinguished from other types of casts using phase contrast microscopy. Bacterial casts are diagnostic of acute pyelonephritis or intrinsic renal infection.	[]
HP:0040039	Onycholysis of fingernails		["Detachment of fingernails","Onycholysis of fingernail"]
HP:0010082	Symphalangism affecting the distal phalanx of the hallux		["Fused outermost bone of big toe"]
HP:0006163	Enlarged metacarpophalangeal joints		[]
HP:0009650	Short distal phalanx of the thumb	Hypoplastic (short) distal phalanx of the thumb.	["HP:0004085","HP:0004087","Hypoplastic terminal thumb phalanx","Hypoplastic/small distal phalanx of the thumb","Short outermost bone of the thumb","Short terminal thumb phalanx","Short thumb terminal phalanx","Small terminal thumb phalanx"]
HP:0004330	Increased skull ossification	An increase in the magnitude or amount of ossification of the skull.	["Hyperossification of skull","Hyperostosis of skull","Sclerosis of bones of skull","Sclerosis of skull"]
HP:0000098	Tall stature	A height above that which is expected according to age and gender norms.	["HP:0001527","HP:0003515","HP:0003516","Accelerated linear growth","Increased body height","Increased linear growth","Tall stature"]
HP:0100870	Plantar telangiectasia	Telangiectases (small dilated blood vessels) located on the skin of sole of foot.	["Plantar teleangiectasia","Telangiectases of soles","Teleangiectases of soles"]
HP:0025253	Claustrophobia	An abnormal fear of being in a closed or narrow space with no escape.	[]
HP:0033687	Short term memory impairment	A deficit in the retention of pieces of information (memory chunks) for a relatively short time (usually up to 30 seconds).	["Short term memory loss"]
HP:0005999	Ureteral atresia	A developmental defect defined by the failure of the formation of the lumen (tube) of the ureter.	[]
HP:0004934	Vascular calcification	Abnormal calcification of the vasculature.	[]
HP:0020146	Calcium carbonate crystalluria	The presence of calcium carbonate crystals in the urine.	[]
HP:0010477	Aplasia of the bladder	Aplasia (absence) of the urinary bladder.	["Absent bladder"]
HP:0012456	Medial arterial calcification	Calcification, that is, pathological deposition of calcium salts in the tunica media of arteries.	[]
HP:0032274	Increased CSF N-acetylaspartic acid concentration	An abnormally increased concentration of N-acetylaspartic acid in the cerebrospinal fluid (CSF).	["Increased N-acetyl aspartate levels in CSF","Increased N-acetyl aspartic acid levels in CSF","Increased N-acetyl-L-aspartic acid levels in CSF","Increased N-acetylaspartate levels in CSF","Increased NAA levels in CSF"]
HP:0009670	Ivory epiphysis of the proximal phalanx of the thumb	Sclerosis of the epiphysis of the proximal phalanx of the thumb, leading to an increased degree of radiopacity (white or ivory appearance) in X-rays.	["Increased bone density of end part of the innermost bone of the thumb"]
HP:0010192	Triangular shaped distal phalanges of the toes		["Triangular shaped outermost bone of the toes"]
HP:0010149	Absent epiphysis of the 1st metatarsal	Failure to form (agenesis) of the epiphysis of the 1st metatarsal.	["Absent end part of the 1st long bone of foot"]
HP:0011206	EEG with generalized slow activity grade 1	Slowing at frequencies between 7.5 and 8.5 Hz.	["EEG with generalised slow activity grade 1"]
HP:0009948	Duplication of the distal phalanx of the 2nd finger	Partial or complete duplication of the distal phalanx of index finger.	["HP:0004144","Partial/complete duplication of the distal phalanx of the 2nd finger","Partial/complete duplication of the outermost bone of the index finger"]
HP:0009528	Fragmentation of the epiphysis of the proximal phalanx of the 2nd finger		["Fragmentation of end part of innermost long bone of index finger"]
HP:0032034	Upper eyelid laxity	Abnormally lax upper eyelid associated with tissue relaxation.	[]
HP:0031545	Abnormally low T cell receptor excision circle level	Reduced level of T cell receptor excision circle (TRECs) as measured by the TREC assay. Late in maturation, 70% of thymocytes that will ultimately express alpha/beta-T cell receptors form a circular DNA TREC from the excised TCRdelta gene that lies within the TCRalpha genetic locus. The circles are stable but do not increase following cell division and, therefore, become diluted as T cells proliferate. A quantitative polymerase chain reaction (PCR) reaction across the joint of the circular DNA provides the TREC copy number, a marker of newly-formed, antigenically-naïve thymic emigrant T cells.	[]
HP:0033990	Cartilaginous tracheobronchomalacia	Softening of the tracheal and/or bronchial cartilage resulting in segmental tracheal and/or bronchial weakness.	["Cartilaginous malacia"]
HP:0030582	Pinhole visual acuity 2.0 LogMAR		[]
HP:0010862	Delayed fine motor development	A type of motor delay characterized by a delay in acquiring the ability to control the fingers and hands.	[]
HP:0410032	obsolete Cleft of uvula		[]
HP:0008103	Delayed tarsal ossification	Delayed maturation and calcification of any of the tarsal bones, seven bones of the foot comprising the calcaneus, talus, cuboid, navicular, and the cuneiform bones.	["HP:0008145","Tarsal delayed ossification"]
HP:0100669	Abnormal pigmentation of the oral mucosa	An abnormality of the pigmentation of the mucosa of the mouth.	["Abnormal color of the oral mucosa","Abnormal colour of the oral mucosa","Abnormal pigmentation of oral cavity","Abnormal pigmentation of oral mucous membrane","Abnormal pigmentation of the oral mucosa/gingivae"]
HP:0008711	Benign prostatic hyperplasia	The presence of non-malignant hyperplasia of the prostate.	["Benign prostatic hypertrophy"]
HP:0002023	Anal atresia	Congenital absence of the anus, i.e., the opening at the bottom end of the intestinal tract.	["HP:0001550","Absent anus"]
HP:0010251	Irregular epiphyses of the distal phalanges of the hand		["Irregular end part of the outermost hand bones"]
HP:0009246	Aplasia of the distal phalanx of the 5th finger	Absence of the distal phalanx of the little (5th) finger.	["Absent outermost little finger bone","Absent outermost pinkie finger bone","Absent outermost pinky finger bone"]
HP:0011712	Right bundle branch block	A conduction block of the right branch of the bundle of His. This manifests as a prolongation of the QRS complex (greater than 0.12 s) with delayed activation of the right ventricle and terminal delay on the EKG.	["Right bundle-branch block"]
HP:0009949	Duplication of the middle phalanx of the 2nd finger	Partial or complete duplication of the middle phalanx of index finger.	["Partial/complete duplication of the middle bones of the index finger","Partial/complete duplication of the middle phalanx of the 2nd finger"]
HP:0009388	Ivory epiphyses of the 5th finger	Sclerosis of the epiphyses of the 5th finger, leading to an increased degree of radiopacity (white or ivory appearance) in X-rays.	["Increased bone density of end part of the little finger","Increased bone density of end part of the pinkie finger","Increased bone density of end part of the pinky finger"]
HP:0012474	Carotid artery occlusion	Complete obstruction of a carotid artery.	["Obstructed carotid artery"]
HP:0025459	Increased CSF/serum albumin ratio	An increase above normal limits of the ratio of the cerebrospinal fluid (CSF) albumin concentration to serum albumin concentration.	[]
HP:0003272	Abnormal hip bone morphology	An abnormality of the hip bone.	["Abnormality of the hip bone","Abnormality of the hips"]
HP:0032995	Decreased pulmonary fissure count	Lack of one or more of the normal pulmonary fissures.	["Reduced pulmonary fissure count"]
HP:0032805	Focal impaired awareness sensory seizure with vestibular features	A focal sensory seizure with vestibular features in which awareness is partially or fully impaired at some point during the seizure.	[]
HP:0100512	Low levels of vitamin D	A reduced concentration of Vitamin D.	["Deficient in vitamin D","Vitamin D deficiency"]
HP:0006398	Flat distal femoral epiphysis	An abnormal flattening of the distal epiphysis of femur.	["Flat end part of outermost thighbone","Flattened distal femoral epiphyses"]
HP:0000892	Bifid ribs	A bifid rib refers to cleavage of the sternal end of a rib, usually unilateral. Bifid ribs are usually asymptomatic, and are often discovered incidentally by chest x-ray.	["Cleft ribs","Split ribs"]
HP:0033982	Celiac artery dissection	A separation (dissection) of the layers of the celiac artery wall.	[]
HP:0040127	Abnormal sweat homeostasis	An abnormality of the composition of sweat or the levels of its components.	[]
HP:0009438	Absent middle phalanx of 3rd finger	Absence of the middle phalanx of the middle (3rd) finger.	["HP:0004173","Absent middle bone of middle finger","Absent middle phalanx of middle finger","Aplasia of the middle phalanx of the 3rd finger"]
HP:0001889	Megaloblastic anemia	Anemia characterized by the presence of erythroblasts that are larger than normal (megaloblasts).	["HP:0004858","Megaloblastic anaemia"]
HP:0003319	Abnormality of the cervical spine	Any abnormality of the cervical vertebral column.	["HP:0004587","Abnormal cervical spine","Abnormality of cervical vertebra","Abnormality of the cervical vertebrae","Cervical spine abnormalities","Cervical vertebral abnormalities","Disorder of cervical vertebra"]
HP:0011349	obsolete Abducens palsy		[]
HP:0006463	Rickets of the lower limbs		[]
HP:0031702	Anterior chamber red blood cells	The presence of erythrocyte in the aqueous humor of the anterior chamber of the eye.	["Anterior chamber RBCs"]
HP:0002632	Low-to-normal blood pressure		["Low-to-normal blood pressure","Low-to-normal BP"]
HP:0030325	Cervicomedullary schisis	Fissure within the spinal cord of the neck.	[]
HP:0003833	Laterally deficient tibial plateaux		[]
HP:0008776	Abnormal renal artery morphology	Any structural abnormality of the renal artery.	["Abnormal kidney artery","Abnormality of the renal artery"]
HP:0034114	Anti-hexokinase-1 antibody positivity	The presence of autoantibodies (immunoglobulins) in the blood circulation that react against hexokinase-1.	["Anti-HK-1 antibody positivity"]
HP:0040252	Abnormal size of the clitoris		[]
HP:0032881	obsolete Focal aware cognitive seizure with impaired responsiveness		[]
HP:0010682	Elevated placental alkaline phosphatase	An abnormally increased level of alkaline phosphatase, placental type in the blood.	["Elevated placental ALP"]
HP:0010156	Pseudoepiphysis of the 1st metatarsal		[]
HP:0007525	Yellow subcutaneous tissue covered by thin, scaly skin		[]
HP:0025713	Neurite dystrophy	Dystrophic neurites are abnormal neuronal processes characterized microscopically by aberrant sprouting, dystrophic expansion, and accumulation of various cellular organelles and cytoskeletal/signaling proteins.	["Dystrophic neurite"]
