id	clade	name	description	synonyms
NCBI:txid1117339	species	Anaeromyces cf. mucronatus LF1		[]
NCBI:txid1664462	genus	Psittacara		[]
NCBI:txid442507	species	gamma proteobacterium SO7Ram		[]
NCBI:txid1829562	species	Orthocladius sp. BOLD:ACR4180		[]
NCBI:txid2767978	species	Rhynchocyclus pacificus		[]
NCBI:txid2407655	species	Orthocladiinae sp. BIOUG30436-D02		[]
NCBI:txid2560867	species	Baetis sp. 3 SR-2019		[]
NCBI:txid418901	species	fungal sp. Kings_Park_P27		[]
NCBI:txid1132893	species	Gateway binary vector R4L1pGWB740		[]
NCBI:txid1002701	species	Myotis sp. AVB-2011		[]
NCBI:txid250543	species	Streptomyces sp. 310A04		[]
NCBI:txid855280	species	Trichoptera sp. BOLD:AAC1872		[]
NCBI:txid188765	morph	Pleurotus sp. 'Florida'	Florida oyster mushroom	["Florida oyster mushroom", "Pleurotus ostreatus f. florida", "Pleurotus ostreatus var. florida"]
NCBI:txid706732	genus	Limotettix		[]
NCBI:txid392142	species	Pseudoalteromonas sp. G19		[]
NCBI:txid768846	species	Stereonephthya cundabiluensis		[]
NCBI:txid2539399	species	Procladius sp. BIOUG18015-E09		[]
NCBI:txid418561	forma specialis	Idarnes carme ex Ficus obtusifolia A		["Idarnes (carme) 'obtusifolia A'"]
NCBI:txid1805925	species	Pseudomonas sp. ERCE:12		[]
NCBI:txid1063669	species	Hymenoptera sp. BOLD:AAF0448		[]
NCBI:txid760833	strain	Streptococcus pneumoniae GA47360		[]
NCBI:txid1395412	species	Tomentella sp. YM379		[]
NCBI:txid2136093	species	Therophilus sp. 4 EGC-2017		[]
NCBI:txid192105	species	marine bacterium SI-201		["marine bacterium SIMO IS-S76-242"]
NCBI:txid2023241	species	Pycnonotus montis		["Pycnonotus melanicterus montis"]
NCBI:txid1470966	species	Melampsora sp. TSH-R12088		[]
NCBI:txid2515062	species	Phalacridae sp. INDOBIOSYS-CCDB27061-H11		[]
NCBI:txid2257764	species	Polypedilum sp. BIOUG21003-D12		[]
NCBI:txid2113212	species	Agromyzidae sp. BIOUG20705-D07		[]
NCBI:txid435108	species	Lepiotaceae sp. PA657		[]
NCBI:txid2166162	species	Eudorylas sp. BIOUG21640-B01		[]
NCBI:txid2381836	species	Tomoceridae sp. BIOUG13078-G12		[]
NCBI:txid1127893	species	Noctuidae gen. noctbiolep01 sp. BioLep136		["noctBioLep01 BioLep136"]
NCBI:txid655073	species	Micronoctua karsholti		[]
NCBI:txid1735626	species	Tegenaria cf. lenkoranica AB-2015		[]
NCBI:txid1359761	species	Flavobacterium sp. Ri1Pw_5582		[]
NCBI:txid1381461	species	Bolandia glabrifolia		[]
NCBI:txid1028236	species	Rhizobium sp. KJ021		[]
NCBI:txid2294451	species	Chironomidae sp. BIOUG24420-B07		[]
NCBI:txid2540112	species	Rhopalopterum sp. BIOUG32164-D07		[]
NCBI:txid1527283	subspecies	Onobrychis montana subsp. transsilvanica		[]
NCBI:txid2315048	species	Drosophila sp. BIOUG22014-E05		[]
NCBI:txid2291556	species	Anabaena sp. MACC-247		[]
NCBI:txid2553409	species	Smicridea sp. DRCGT189-10		[]
NCBI:txid2222133	species	Formica sp. BIOUG14494-C10		[]
NCBI:txid89985	species	uncultured bacterium ms10		[]
NCBI:txid1783614	species	Ditomyiidae sp. BOLD:AAG4980		[]
NCBI:txid647691	species	Camelops hesternus		[]
NCBI:txid2753679	species	Rhynchospora berteroi		["Hypolytrum berteroi"]
NCBI:txid898447	species	Lepidoptera sp. BOLD:AAH7026		[]
NCBI:txid1548855	species	Lucilia nitens		[]
NCBI:txid1063441	species	Diptera sp. BOLD:AAV5579		[]
NCBI:txid268528	species	Usambilla sagonai		[]
NCBI:txid866634	species	Thylamys citellus		[]
NCBI:txid2035127	species	Rhodospirillaceae bacterium JGI 01_I5		[]
NCBI:txid2262502	species	Dolichopus sp. BIOUG21838-E03		[]
NCBI:txid1199724	species	Microbacterium sp. SDB-117		[]
NCBI:txid2643908	no rank	unclassified Temnosewellia		[]
NCBI:txid1136160	strain	Vibrio cyclitrophicus 1F175		[]
NCBI:txid1949471	species	Diptera sp. UAM Ento 231098		[]
NCBI:txid2095961	species	Erythroneura sp. BIOUG21911-E03		[]
NCBI:txid1885587	species	Candidatus Endonucleariobacter rarus		["Endonucleariobacter rarus"]
NCBI:txid1898190	strain	Pseudanabaena minima SABC031701		[]
NCBI:txid2218346	species	Craspedolepta sp. DPQCCras104		[]
NCBI:txid2094874	species	Dikraneura sp. BIOUG27402-F11		[]
NCBI:txid1969996	subspecies	Graptemys pseudogeographica pseudogeographica		[]
NCBI:txid92292	species	uncultured soil bacterium S004		[]
NCBI:txid1417056	strain	Staphylococcus aureus H32126		[]
NCBI:txid1509182	species	Staphylococcus sp. EP_L_102		[]
NCBI:txid226316	species	Chlorella sp. MDL5-18		[]
NCBI:txid1466475	species	Aeribacillus sp. H01M188		[]
NCBI:txid2857173	species	Chaetopterus sp. USNM IZ 1503348		[]
NCBI:txid1617176	species	Bacillus sp. Bac71R		[]
NCBI:txid284987	species	Papilio erithonioides		[]
NCBI:txid1350675	species	Bacillus sp. Y539		[]
NCBI:txid1797381	species	Candidatus Bathyarchaeota archaeon RBG_16_48_13		[]
NCBI:txid909843	species	Plotosus japonicus		[]
NCBI:txid1148209	species	Nocardiopsis sp. OA16		[]
NCBI:txid2553605	species	Corduliinae sp. ECODB470-09		[]
NCBI:txid1541582	species	Corbicula sp. LB19b		[]
NCBI:txid572750	species	Epinotia hopkinsana		[]
NCBI:txid2828868	species	Icelus canaliculatus		[]
NCBI:txid1838342	species	Allodia sp. BOLD:ACR4443		[]
NCBI:txid2527729	species	Macrophya nigra		[]
NCBI:txid2024390	species	Amylostereum sp.		[]
NCBI:txid2479480	species	Phyllocnistis sp. 4 CLV-2018		[]
NCBI:txid903498	species	Panagrolobus sp. SN-2010		[]
NCBI:txid1464944	species	Gyponana striata		[]
NCBI:txid712257	species	Delftia sp. oral taxon A59		[]
NCBI:txid317862	species	Ochthebius quadrifossulatus		[]
NCBI:txid146987	species	uncultured archaeon pPACMA-V		[]
NCBI:txid264539	species	Ipomoea tenuiloba	spiderleaf	["spiderleaf"]
NCBI:txid496132	species	Apanteles sp. Rodriguez113		[]
NCBI:txid2471364	species	Eulophidae sp. BIOUG12451-A05		[]
NCBI:txid2015019	no rank	Norovirus Hu/GII.P16-GII.2/330026/Tokyo/2016/JPN		[]
NCBI:txid2309981	species	Empididae sp. BIOUG31120-C12		[]
NCBI:txid112802	species	Acharia tragodes		[]
NCBI:txid1871836	species	Protaphorura sp. HHEJD_2		[]
NCBI:txid2137658	species	Stolephorus nelsoni		[]
NCBI:txid1305580	no rank	Influenza A virus (A/Wyoming/15/2009(H1N1))		[]
NCBI:txid2125046	species	Chironomus sp. BIOUG26980-E06		[]
NCBI:txid2641131	no rank	unclassified Obainia		[]
NCBI:txid2663794	no rank	Thermotoga sp. RQ7 NT055_8		[]
NCBI:txid1705381	species	Streptomyces sp. MD12-394-2		[]
NCBI:txid1916457	no rank	Influenza A virus (A/Delaware/21/2015(H3N2))		[]
NCBI:txid2434946	species	Gamasodes sp. BIOUG08670-H11		[]
NCBI:txid292251	species	Neonauclea paracyrtopoda		[]
NCBI:txid537563	species	Human rhinovirus NH3908		[]
NCBI:txid292064	species	Muraltia caledonensis		[]
NCBI:txid1402468	species	bacterium enrichment culture clone enrKonanEr		[]
NCBI:txid1035305	genus	Cylindrochytridium		[]
NCBI:txid1595410	species	Pseudomonas sp. SRP2483		[]
NCBI:txid33600	genus	Piaya		[]
NCBI:txid2746534	species	Anastrepha nr. hastata AP20191217.53		[]
NCBI:txid532182	species	fungal endophyte sp. DM154		[]
NCBI:txid1759172	species	Niveispirillum sp. TH74		[]
NCBI:txid2452874	species	Bryotropha sp. BIOUG10911-G10		[]
NCBI:txid1069459	species	Exophthalmus sp. 1 AMV2011a		[]
NCBI:txid2025497	species	Exophiala macquariensis (nom. inval.)		["Exophiala macquariensis"]
NCBI:txid2284416	species	Alysiinae sp. BIOUG24340-A07		[]
NCBI:txid713870	species	Geometridae gen. geojanzen01 sp. Janzen69		["geojanzen01 Janzen69"]
NCBI:txid1914592	species	Isoetes sp. SW-2016		[]
NCBI:txid2401497	species	Cricotopus sp. BIOUG30442-H01		[]
NCBI:txid880409	species	Eunoe oerstedi CMC02		[]
NCBI:txid1425173	species	Apocolpodidium etoschense		["Naxella sp. s-011", "Parafurgasonia sp. s-011"]
NCBI:txid1814021	species	Xylariomycetidae sp. ARIZ FL2118		[]
NCBI:txid249166	subspecies	Barbus tauricus kubanicus		["Barbus tauricus cubanicus"]
NCBI:txid1332908	species	Callipseustes sp. BOLD:AAI3963		[]
NCBI:txid1504844	species	Hemerobius handschini		[]
NCBI:txid1798220	species	Leifsonia sp. 467MF		[]
NCBI:txid1344839	species	Staphylococcus sp. KB2.4R		[]
NCBI:txid876831	species	Paenibacillus sp. DSL09-3		[]
NCBI:txid919431	species	Hymenoptera sp. BOLD:AAM5476		[]
NCBI:txid1837541	species	Chitinophaga sp. H3R10_pA		[]
NCBI:txid891965	species	uncultured Ambispora		[]
NCBI:txid296352	species	Haemoproteus sp. AP60		[]
NCBI:txid1535919	species	Gammarus cf. balcanicus GcfBAL9a		[]
NCBI:txid2719907	species	Myrsine sp. Wen 1849		["Myrsine sp. US 1849"]
NCBI:txid2350415	species	Cecidomyiidae sp. BIOUG22807-D05		[]
NCBI:txid1158089	strain	Microcoleus vaginatus S25		[]
NCBI:txid1168071	species	Nervilia fordii		[]
NCBI:txid1131999	species	Tegula luctuosa		["Trochus luctuosus"]
NCBI:txid896883	species	Lepidoptera sp. BOLD:AAE6084		[]
NCBI:txid931282	species	Anopheles hyrcanus group sp. 1 CPE-2010		[]
NCBI:txid334013	species	Inmalthodes sp. UPOL 000M27		[]
NCBI:txid2585549	species	Nonnullidens sp. BA2_PNG156_1		[]
NCBI:txid1631345	species	Clostridiales bacterium mt7		[]
NCBI:txid2009153	species	Pseudomonas sp. Irchel s3f7		[]
NCBI:txid2517993	species	Thurberiphaga diffusa		[]
NCBI:txid2416214	species	Sciaridae sp. BIOUG26526-G10		[]
NCBI:txid2726209	species	Elaphomyces aff. asperulus		[]
NCBI:txid403876	species	Placozoan sp. BZ46		[]
NCBI:txid2065093	species	Opecoeloides sp. RE-2017		[]
NCBI:txid842201	species	Lepidoptera sp. BOLD:AAE4921		[]
NCBI:txid190275	species	Lithobates okaloosae		["Rana okaloosae"]
NCBI:txid1448744	strain	Mycobacterium tuberculosis M2007		[]
NCBI:txid1317546	genus	Thyenula		[]
NCBI:txid1878949	species	Pseudanabaena sp. GL-08-4		[]
NCBI:txid766912	species	Halobacillus sp. JSM 081007		[]
NCBI:txid1586757	species	Ewingella sp. 4 JD-2014		[]
NCBI:txid2780316	species	Xenogma rhomboidale		["Schizoporella rhomboidalis"]
NCBI:txid2654381	species	Nothophoma sp. YPT-2019c		[]
NCBI:txid2085723	species	Pyractomena sp. BARS_2015_34_325		[]
NCBI:txid2563573	species	Pseudomonas phage vB_Pae_CF53b		[]
NCBI:txid108632	genus	Cirrospiloideus		[]
NCBI:txid1503287	species	BtMf-AlphaCoV/HuB2013-a		[]
NCBI:txid2491547	species	Amphipoda sp. FTP_3283		[]
NCBI:txid2017757	subfamily	Betairidovirinae		[]
NCBI:txid594402	species	Aleurotrachelus camelliae		[]
NCBI:txid2354754	species	Cecidomyiidae sp. BIOUG24044-E01		[]
NCBI:txid748027	species	Micromonospora sp. NN271		[]
NCBI:txid2780205	species	Chiastosella longaevitas		[]
NCBI:txid2240212	species	Ceratoppia sp. BIOUG16745-F03		[]
NCBI:txid2407527	species	Orthocladiinae sp. BIOUG32602-B04		[]
NCBI:txid1562239	species	Sicarius aff. cariri IBSP 162690		[]
NCBI:txid201723	species	Umbelopsis ovata		["Mortierella ovata"]
NCBI:txid2259427	species	Lewinskya iwatsukii		["Orthotrichum iwatsukii"]
NCBI:txid2369708	species	Cecidomyiidae sp. BIOUG30401-E05		[]
NCBI:txid2719385	species	Pestalotiopsis sp. 1 PC-2020a		[]
NCBI:txid89630	species	Anchusa officinalis		[]
NCBI:txid1618647	species	Candidatus Giovannonibacteria bacterium GW2011_GWA2_44_13b		["Parcubacteria (Giovannonibacteria) bacterium GW2011_GWA2_44_13b"]
NCBI:txid2691563	species	Megachile sp. MGS1		[]
NCBI:txid2268743	species	Fusarium asiaticum victorivirus 1		[]
NCBI:txid844666	species	Lepidoptera sp. BOLD:AAG0613		[]
NCBI:txid2722058	species	Arachnida sp. BOLD:ADT5157		[]
NCBI:txid76825	species	Ehrharta dura		[]
NCBI:txid368807	species	Brevundimonas sp. 1228-1II		[]
NCBI:txid2295665	species	Chironomidae sp. BIOUG25061-A06		[]
NCBI:txid942731	no rank	unclassified Alphaflexiviridae		[]
NCBI:txid180733	genus	Siphonandra		[]
NCBI:txid1149303	subspecies	Carabus auratus navarricus		["Tachypus auratus navarricus"]
NCBI:txid158209	species	Sandalodes sp. MCH-2001		[]
NCBI:txid547906	no rank	Influenza A virus (A/tufted duck/Sweden/V1027/2006(H5N1))		["Influenza A virus (A/tufted duck/Sweden/V1027/06(H5N1))"]
NCBI:txid935205	species	Providencia sp. CJ-4		[]
NCBI:txid2400596	species	Corynoptera sp. BIOUG32609-H09		[]
NCBI:txid340102	strain	Pyrobaculum arsenaticum DSM 13514		["Pyrobaculum arsenaticum str. DSM 13514", "Pyrobaculum arsenaticum strain DSM 13514"]
NCBI:txid1688203	species	Tetranychidae sp. BOLD:ACK5653		[]
NCBI:txid2279609	species	Megaselia sp. BIOUG20495-E05		[]
NCBI:txid942729	no rank	unclassified Gammaflexiviridae		[]
NCBI:txid2730503	species	Calamagrostis sp. JGMV-2020		[]
NCBI:txid671290	species	Haemoproteus sp. VN1Hb		[]
NCBI:txid1748807	species	Spirogyra sp. Mahitahi		[]
NCBI:txid48003	species	Mycoplasmopsis pullorum		["Mycoplasma pullorum"]
NCBI:txid1058752	species	Lepidoptera sp. BOLD:AAV3488		[]
NCBI:txid399938	species	Bacillus sp. RF-92		[]
NCBI:txid1725065	species	Baudoinia caledoniensis		[]
NCBI:txid273808	species	Remijia ulei		[]
NCBI:txid477580	no rank	Influenza A virus (A/Taiwan/5010/2006(H1N1))		[]
NCBI:txid1877002	species	Asmicridea sp. JOS290		[]
NCBI:txid1312737	strain	Cytophaga allerginae ATCC 35408		[]
NCBI:txid1404397	species	Bradyrhizobium sp. 113S4		[]
NCBI:txid2001630	species	Phaonia sp. BIOUG02141-D07		[]
NCBI:txid742534	species	Genea sp. B169		[]
NCBI:txid1270629	species	Conexibacter sp. ISO873_OTU829		[]
NCBI:txid2518163	species	Rhodobacteraceae bacterium ACAM 378		[]
NCBI:txid2771642	species	Pseudopolydora sp. GF-20691_12826		[]
NCBI:txid2680971	genus	Ptilogyna		[]
NCBI:txid1229809	species	Wolbachia endosymbiont of Curculio morimotoi		[]
NCBI:txid1593037	species	Diaporthe cf. eres LC4148		[]
NCBI:txid1299432	genus	Didesmis		[]
NCBI:txid2386862	species	Cecidomyiidae sp. BIOUG24441-E06		[]
NCBI:txid1734577	species	Rhizobium sp. ACO4C1_1		[]
NCBI:txid555288	no rank	Influenza A virus (A/swine/Minnesota/578/2007(H3N2))		[]
NCBI:txid1886690	species	Prokroyeria meridionalis		[]
NCBI:txid1455	species	Bacillus badius		["Bacillus encimensis", "Pseudobacillus badius"]
NCBI:txid2085577	species	Phalacridae sp. BIOUG25503-B10		[]
NCBI:txid2664631	species	Physella mexicana		[]
NCBI:txid1364604	species	Pseudomonas sp. So1Pw_1197		[]
NCBI:txid1222884	species	Methanosaeta sp. enrichment culture clone L55A_22		[]
NCBI:txid912813	species	Calumma cf. marojezense		["Calumma cf. majorezensis"]
NCBI:txid1566481	no rank	Influenza A virus (A/Para/128915-IEC/2014(H3N2))		[]
NCBI:txid2626362	no rank	unclassified Anadenobolus		[]
NCBI:txid559518	species	Brachioteuthis sp. 1 ARL-2008		[]
NCBI:txid2158145	species	Lachesilla sp. BIOUG19885-H07		[]
NCBI:txid1021344	species	Diptera sp. BOLD:AAP9858		[]
NCBI:txid199964	species	Monopterus sp. B TC-2002		["Monopterus sp. B-TC-2002"]
NCBI:txid93397	species	Lordiphosa clarofinis		["Drosophila clarofinis"]
NCBI:txid2433425	species	Ichneumonidae sp. BIOUG24493-H07		[]
NCBI:txid167612	species	Willardia mexicana		[]
NCBI:txid2777400	species	Klebsiella phage 066045		[]
NCBI:txid352942	species	Glossoloma chrysanthum		["Alloplectus chrysanthus", "Alloplectus ornatus"]
NCBI:txid486883	species	Burkholderia sp. BCC0475		[]
NCBI:txid386909	species	Mycobacterium sp. FI-06034		[]
NCBI:txid388182	species	Penstemon pallidus		[]
NCBI:txid2553333	species	Zeuzerinae sp. MAMOT435-10		[]
NCBI:txid1595179	species	Pseudomonas sp. SRP2008		[]
NCBI:txid1137830	species	Gypsophila aucheri		[]
NCBI:txid1346004	strain	Staphylococcus aureus P100455		[]
NCBI:txid670327	species	Desmodium tortuosum	pega-pega	["pega-pega"]
NCBI:txid1089510	species	Bradyrhizobium sp. dpg38		[]
NCBI:txid1431835	species	Chlorobotrys regularis		["Chlorococcum regulare"]
NCBI:txid1260642	species	Leptospira sp. G-h-2005-12216		[]
NCBI:txid1341895	no rank	Influenza A virus (A/Arizona/NHRC353828/2012(H1N1))		[]
NCBI:txid155856	species	Ammonia sp. 658		[]
NCBI:txid1141515	species	Lactarius aff. lignyotus WTU 00-223-16		[]
NCBI:txid2092222	species	Trichogrammatidae sp. BIOUG12861-H04		[]
NCBI:txid2600111	species	Rhizoctonia solani flexi-like virus 1		[]
NCBI:txid1881213	no rank	Vibrio phage 1.169.O._10N.261.52.B1		[]
NCBI:txid270547	species	Lates japonicus		[]
NCBI:txid2124266	species	Chironomus sp. BIOUG26974-A11		[]
NCBI:txid1902384	species	Weissia sp. YI3816		[]
NCBI:txid2707246	species	O'Leary virus		[]
NCBI:txid2034785	species	Pristiphora melagonia		[]
NCBI:txid1824983	species	Sapromyza obscuripennis		["Nannomyza obscuripennis"]
NCBI:txid233527	species	Nostoc sp. 'Leptogium puberulum cyanobiont' HTL 19025a-1		[]
NCBI:txid1038554	species	Halomonas sp. J2043s		[]
NCBI:txid1106759	species	Noctuidae sp. BOLD:AAU4793		[]
NCBI:txid39361	species	Pteridophyllum racemosum		[]
NCBI:txid406427	order	Anthoathecata		["Anthoathecatae", "Anthomedusae", "Athecata", "Gymnoblastea"]
NCBI:txid1838648	species	Cecidomyiidae sp. BOLD:ACS2444		[]
NCBI:txid1854404	species	Trigonoscuta sp. MVD354		[]
NCBI:txid1406089	species	Platyphora aulica		[]
NCBI:txid875571	no rank	Influenza A virus (A/Korea/AF2426/2010(H1N1))		[]
NCBI:txid207769	no rank	unclassified Eubacteriaceae		[]
NCBI:txid2651648	species	Verhoeffiella sp. V_short_CA209		[]
NCBI:txid876771	species	Paenibacillus sp. ACT4GBAAA		[]
NCBI:txid1602	species	Companilactobacillus alimentarius		["Lactobacillus alimentarius"]
NCBI:txid961436	species	Lepidoptera sp. BOLD:AAK0169		[]
NCBI:txid2301645	species	Cryptolasma citlaltepetl		[]
NCBI:txid1916767	species	Opistognathus hongkongiensis		[]
NCBI:txid1363317	species	Novosphingobium sp. Se2Pw_3321		[]
NCBI:txid1754942	species	Sciaridae sp. CNWBC412-13		[]
NCBI:txid1426804	species	Talaromyces cf. funiculosus Fun11		[]
NCBI:txid1603040	species	Astragalus assadabadensis		[]
NCBI:txid1136476	species	Bacillus sp. LPPA 993		[]
NCBI:txid1390071	species	Penicillium sp. 5.1		[]
NCBI:txid1154604	species	Acinetobacter sp. SR10-S-8		[]
NCBI:txid2249000	species	Haemadipsa sp. WP875		[]
NCBI:txid2250110	species	Symmachia sp. NS0511		[]
NCBI:txid2408237	species	Orthocladiinae sp. BIOUG31025-E10		[]
NCBI:txid2031820	species	Nymphidium sp. LA2010_483_1		[]
NCBI:txid971106	species	Coleoptera sp. BOLD:AAO4513		[]
NCBI:txid1575742	no rank	Influenza A virus (A/chicken/Ningxia/K17/2012(H9))		[]
NCBI:txid388442	family	Gypsoplacaceae		[]
NCBI:txid2146581	species	Basalys sp. BIOUG07645-B11		[]
NCBI:txid1313334	species	Trichonephila sexpunctata		["Nephila sexpunctata"]
NCBI:txid2329646	species	Ichneumoninae sp. BBHYK862-10		[]
NCBI:txid1329946	subspecies	Bathyalcyon robustum delta		["Anthomastus robustus delta"]
NCBI:txid1700375	species	Bradyrhizobium sp. 13LoS107_16		[]
NCBI:txid1221434	species	Wolbachia endosymbiont of Scaptomyza sp. nr. semiflava		[]
NCBI:txid1770453	species	Bacillus sp. C-3-39		[]
NCBI:txid1609455	species	Anoplognathus sp. ww01614		[]
NCBI:txid2310781	species	Fanniidae sp. BIOUG22708-E01		[]
NCBI:txid2818073	species	Pimoa khaptad		[]
NCBI:txid1930093	no rank	Influenza A virus (A/Chennai/121/2012(H3N2))		[]
NCBI:txid831737	species	Lepidoptera sp. BOLD:AAA3470		[]
NCBI:txid1377609	species	Trigonoorda sp. ANIC5		[]
NCBI:txid649570	species	Acanthamoeba sp. MSA		[]
NCBI:txid1995083	species	Dolichopodidae sp. BIOUG17837-E05		[]
NCBI:txid1310975	strain	Acinetobacter baumannii 44467_1		[]
NCBI:txid1468909	no rank	Influenza B virus (B/New York/1129/2007)		[]
NCBI:txid858739	species	Amphilophus sp. 'dolphin' [Puerto Diaz]		[]
NCBI:txid1622633	species	Hymenoptera sp. BOLD:AAV0018		[]
NCBI:txid1849155	species	Cyberlindnera sp. RODW8		[]
NCBI:txid2180634	species	Macrosiphum sp. BIOUG23640-E03		[]
NCBI:txid993084	species	Gryllotalpicola kribbensis		[]
NCBI:txid2496461	species	Scutus sp. MCZ Mala 392708		[]
NCBI:txid2269881	species	Cordyla sp. BIOUG23635-H08		[]
NCBI:txid455500	species	uncultured marine microorganism HF4000_48F7		[]
NCBI:txid551769	species	Rhodococcus sp. 62		[]
NCBI:txid1841498	species	Abdopus sp. wada-2015		[]
NCBI:txid983528	subspecies	Pipistrellus kuhlii lepidus		["Pipistrellus lepidus"]
NCBI:txid1213048	species	Pero sp. BOLD:AAE0341		[]
NCBI:txid1031740	genus	Diobelonella		[]
NCBI:txid1739834	species	Streptomyces sp. GLT-Irr-13		[]
NCBI:txid1530223	species	Cyrtodactylus sp. 3 MDL-2014		[]
NCBI:txid2218745	species	Hymenasplenium obscurum		["Asplenium obscurum"]
NCBI:txid1940524	species	Aspergillus arcoverdensis		[]
NCBI:txid1086101	species	Acanthosphinx guessfeldti		[]
NCBI:txid2307919	species	Chrysotus sp. BIOUG24120-D04		[]
NCBI:txid1270620	species	Cohnella sp. ISOM330_OTU3636		[]
NCBI:txid1303348	species	Morganella sp. RTCE01		[]
NCBI:txid600622	species	Ceratocystis ecuadoriana		[]
NCBI:txid1276117	species	alpha proteobacterium enrichment culture clone 2-1-2		[]
NCBI:txid2280504	species	Megaselia sp. BIOUG24526-A10		[]
NCBI:txid553020	species	Herbstia condyliata		[]
NCBI:txid1886007	species	Callirhytis sp. SC20_2014		[]
NCBI:txid1552192	no rank	Influenza A virus (A/Hanoi/EL204/2009(H3N2))		[]
NCBI:txid1947725	species	Treponema sp. UBA4319		[]
NCBI:txid2817460	genus	Tamdaotettix		[]
NCBI:txid1071827	species	Staphylococcus sp. 1124(2011)		[]
NCBI:txid2652739	species	Euglena sp. FUKKRT001		[]
NCBI:txid1934575	species	Odontotermes sp. K TB-2017		[]
NCBI:txid1525579	species	Fusarium sp. BAB-3492		[]
NCBI:txid2652230	species	Oroperipatus sp. ony013		[]
NCBI:txid689299	species	Lithomoia germana		[]
NCBI:txid795639	species	Sphingomonadaceae bacterium BL116		[]
NCBI:txid1351656	species	Actinobacteridae bacterium Control.10		[]
NCBI:txid2439971	species	Orthocentrinae sp. BIOUG31084-F07		[]
NCBI:txid1604891	species	Clostridium sp. TB10		[]
NCBI:txid767935	no rank	Influenza A virus (A/Singapore/ON0801/2009(H1N1))		[]
NCBI:txid1388066	strain	Staphylococcus aureus M0114		[]
NCBI:txid506455	species	Phanaeus chalcomelas		[]
